file,check,severity,detail
../../data/raw/train/image8_jpeg_jpg.rf.41f51cbe3b3c0f2e73578030a1877f1d.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images4_jpg.rf.9991b6ea291f478bc3586b8319a96e81.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/images3_jpg.rf.1f1910c6ac1a80bf0f398eb4cbcc1298.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/image11_jpeg_jpg.rf.f46a4e21e48a58c5fd4d2de54b32599c.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/license-pic-3-1_jpg.rf.8e9fac5e5f61050e3717cd65023da5c7.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/image9_jpeg_jpg.rf.ec95543a894a226cc380922216c3efc9.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/image8_jpeg_jpg.rf.13478d7748b0d5181af1a7eefcd7a1af.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images22_jpg.rf.88a85af4e556533bb8db6a3b379f894b.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/images28_jpg.rf.f30a25457550a1b9fbbe5cd903ff265e.jpg,box_suspiciously_large,WARN,rel_area=0.96
../../data/raw/train/image8_jpeg_jpg.rf.2501a4104254c8223455fea15584d6ff.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/d5f4069e6734ac06_jpg.rf.d8430d023e2c58eaa021e5584957b9c6.jpg,box_tiny,WARN,rel_area=2.69e-04 (8x5px)
../../data/raw/train/image11_jpeg_jpg.rf.20de3a194e5ae0c54d8bfbeea43688d5.jpg,box_suspiciously_large,WARN,rel_area=0.98
../../data/raw/train/images3_jpg.rf.02e5722a85d12ee449b3ac17b1b725cf.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/d5f4069e6734ac06_jpg.rf.9e588aa0c94568be5f1f13690a2627b6.jpg,box_tiny,WARN,rel_area=3.03e-04 (8x6px)
../../data/raw/train/images22_jpg.rf.e0b2bb0f0c45c5664e7d4a878f7a15ff.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/d5f4069e6734ac06_jpg.rf.c0780e139099ab2bb114256d307ed7df.jpg,box_tiny,WARN,rel_area=2.45e-04 (8x5px)
../../data/raw/train/image11_jpeg_jpg.rf.4c82109caea6421f42154cef8a8dea64.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/image8_jpeg_jpg.rf.ee80bfb6c2b5729d26cb9c6d0987372f.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images3_jpg.rf.16e336bb54a03e04e515ea84660ab9a0.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images28_jpg.rf.1cc857062e51a3deefb3b2d9e5438fd9.jpg,box_suspiciously_large,WARN,rel_area=0.95
../../data/raw/train/kathmandu-nepal-vehicle-license-plate-BCJ5ED_jpg.rf.adfae44fc8d0318427ec36ed81dc6678.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/images4_jpg.rf.e5e434117ca149706e17e2e5c2ea9a8e.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/image11_jpeg_jpg.rf.46b366b99981676e059cdcd22a67b7bb.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images28_jpg.rf.85b868cc4b3d9fcfc605ebe6d167b45d.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/d5f4069e6734ac06_jpg.rf.bcd3fd6aad9df240822f75d1df2c9077.jpg,box_tiny,WARN,rel_area=2.52e-04 (8x5px)
../../data/raw/train/image32_png_jpg.rf.e61af99ea2e67c254fae352456108e56.jpg,box_suspiciously_large,WARN,rel_area=0.96
../../data/raw/train/license-pic-3-1_jpg.rf.c0e835f6d8c967cc832b2b8893562a83.jpg,box_suspiciously_large,WARN,rel_area=0.95
../../data/raw/train/images28_jpg.rf.0000827635644cc0fcbb135aa15c032b.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/images3_jpg.rf.d2782a8111d151658c1bde1b0268ec7a.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images3_jpg.rf.0a7cb9ad81e249fa27a279091210635e.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images3_jpg.rf.949507749e8afd6975ad082e72957dfe.jpg,box_suspiciously_large,WARN,rel_area=0.98
../../data/raw/train/image11_jpeg_jpg.rf.f4a2ee8b3beb4029581341fcb1e3906d.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images22_jpg.rf.efe09f7da7dcc514423ff7b4e019fcdc.jpg,box_suspiciously_large,WARN,rel_area=0.96
../../data/raw/train/image8_jpeg_jpg.rf.be44bbc1818893b3bc1dc6fa6c670fd4.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images19_jpg.rf.281085f49626ee3b6f5977814f5a07da.jpg,box_suspiciously_large,WARN,rel_area=0.93
../../data/raw/train/images28_jpg.rf.fe4d8ed6b424f0a9e8666db7d5125790.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/image32_png_jpg.rf.d96316c81dac85f25968ed49c4054929.jpg,box_suspiciously_large,WARN,rel_area=0.96
../../data/raw/train/images22_jpg.rf.89e26d60360afd050fe2f6290eedd75e.jpg,box_suspiciously_large,WARN,rel_area=0.95
../../data/raw/train/license-pic-3-1_jpg.rf.57d72f8b5f2bd148998ac2e452da39dc.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/image32_png_jpg.rf.415765e2bba3af01760563d22343d2d2.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/images4_jpg.rf.8486b5b829df0075194b041a3bc5ccf0.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/image32_png_jpg.rf.b3eb769ec07add3295dfc20cc3e58e0d.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/images3_jpg.rf.b407473aff26b37912a0da982183a77f.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/image8_jpeg_jpg.rf.0e64478ef1f32405f3582fb1da2251d4.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/image9_jpeg_jpg.rf.1b573fd6492f78806e8cf928ba37d185.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/images3_jpg.rf.bd8bd7770af80df19ff520e03546c5a2.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/license-pic-3-1_jpg.rf.03b6e93e62ba70f3aa8032c16c6c1d70.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/d5f4069e6734ac06_jpg.rf.60ec2dfc8d2da9032d1455a5e28459ba.jpg,box_tiny,WARN,rel_area=2.90e-04 (8x6px)
../../data/raw/train/images28_jpg.rf.069606edcef6cfa72cee16c5ff9ea274.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/images22_jpg.rf.88326ad67096ee760c90974baeec77af.jpg,box_suspiciously_large,WARN,rel_area=0.91
../../data/raw/train/images19_jpg.rf.4f9f40cb68870fe14ded556031d846e5.jpg,box_suspiciously_large,WARN,rel_area=0.94
../../data/raw/train/images31_jpg.rf.76e4b7824b9e8b1a66aa0585e8f70058.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/images28_jpg.rf.8e25356ed536640c31af6f7a62e698e6.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images3_jpg.rf.67d2faa92246266b6fea1d8d9d157f55.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images31_jpg.rf.51574c2562c56c500e7291491194be57.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/image32_png_jpg.rf.73e14ced517c634834eb5ef8a265f891.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/cropquandoi14_jpg.rf.92a622af99e73c2fcf16f8bf322c552b.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/image8_jpeg_jpg.rf.ee0c84b612cc64ad2570a156508d8626.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/image11_jpeg_jpg.rf.b66ba4386c46c019a483af5d45b42f49.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/image8_jpeg_jpg.rf.e48cf61ef382c1a1582a3ad54abcce73.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/license-pic-3-1_jpg.rf.4102de11d5b876c63e1efc29208c5967.jpg,box_suspiciously_large,WARN,rel_area=0.93
../../data/raw/train/image9_jpeg_jpg.rf.e9cafc9908a61890c2e1f46549f41be1.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/d5f4069e6734ac06_jpg.rf.64e25f60fedaacda846522359c93e2d5.jpg,box_tiny,WARN,rel_area=2.31e-04 (8x5px)
../../data/raw/train/cropquandoi66_jpg.rf.a6c7ec470c38cedff8ae60854199b2e6.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/d5f4069e6734ac06_jpg.rf.7b2a6d93d93692f8d95736169c136acc.jpg,box_tiny,WARN,rel_area=3.16e-04 (9x6px)
../../data/raw/train/image8_jpeg_jpg.rf.cd40f2f600ab61adc51295cc9f7ae882.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/image11_jpeg_jpg.rf.baf5e841fc4f6baf26b4a1389fb394c3.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/license-pic-3-1_jpg.rf.74ccaeadd1e6312f819917f062d604e1.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/license-pic-3-1_jpg.rf.26399b2c3a3f73e877c28f89640bafce.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/license-pic-3-1_jpg.rf.af8d4008086fe2e19c926070f33a5ce5.jpg,box_suspiciously_large,WARN,rel_area=0.96
../../data/raw/train/license-pic-3-1_jpg.rf.c823002a23023aaa5697c6f551eda798.jpg,box_suspiciously_large,WARN,rel_area=0.95
../../data/raw/train/license-pic-3-1_jpg.rf.0e15eb320924d0f84eda1405bfaf5ed5.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/image8_jpeg_jpg.rf.c39b797cb1af226d05aedf75dd536fb2.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/images18_jpg.rf.6f7d5bef5ef794a282c9acb1fb5f4fc8.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/images3_jpg.rf.20de4809c8a1a43733598941f7fc7508.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/cropngoaigiao1_jpg.rf.b31b7887ec05503bc9d064755ff1e545.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/images22_jpg.rf.1e6dbd8f7fca04a29c85e06d48aec963.jpg,box_suspiciously_large,WARN,rel_area=0.96
../../data/raw/train/images28_jpg.rf.5f47565840ef0361dfeabbc6e074b078.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/CarLongPlateGen1581_jpg.rf.a435c4e31828465b276c3695af01fad2.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/pic_629_jpg.rf.33f0bdccdfca742b8407abcef6747465.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/pic_698_jpg.rf.8a0b812fc45701a61ec837d359033439.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/13-cdmx2017pol-mc_jpg.rf.7661032e0248085e30bb33151c211896.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/20-gro2015_jpg.rf.26c4163688f1106dd580150e403a5f58.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507304_jpg.rf.ef4f23a84b28d6e8493b7637e03dfbb9.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/19-gro8283_jpg.rf.94bdc44e34f74eac8159309180455b28.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/19-cdmx2016rem_jpg.rf.2fa0e79af1da40273b65746fbb23078b.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507310_jpg.rf.84fbe77ddd206a43b26ed3617be88ef5.jpg,box_suspiciously_large,WARN,rel_area=0.93
../../data/raw/train/14-cdmx2016aa_jpg.rf.a38346541ebe5a4932faebee83514e8a.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/15-cdmx2017eco_jpg.rf.ac7d0e1afc2957bc5f66d447e1ff67b2.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/23-cdmx2017trk_jpg.rf.9c079c65b06496c6e84a6826009e0126.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507311_jpg.rf.fd3b383dad2f791e885cbd1f25aa834f.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/21-Placa-2BGUERRERO-2BAutomovil-2BHCK-99-99-2BGuerrero-2BCumple-2BClavado-2BLa-2BQuebrada_jpg.rf.d992dbf2753730cd52b3b9ce24fbd789.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/14-GRO-HEZ_jpg.rf.11d53a6918eebd25afcbfcdd92ae87bb.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/16-Placa-2BGuerrero-2BServicio-2BPublico-2B999999E_jpg.rf.fe068320bad84619797eb5d6b150d70b.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/2-s-l640_jpg.rf.c51e7726af34c49240c0fafbee9aadf9.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/16-cdmx2020bus-a_jpg.rf.22134da3d8a4c6d58dd3b09d72a69be8.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/15-D_Q_NP_209715-MLM25307482752_012017-Q_jpg.rf.f61c2433028f3ac859faf65afd911f7f.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/1649292507300_jpg.rf.a1b6305e91b13edf8007d029625405d3.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/1633449297103_png_jpg.rf.67965c5adef2161f1ebcb99a8f231a8b.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/24-GRO-HAP-Mar-tenue_jpg.rf.0a2591018a83fbe92efd21b90998bbed.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/18-71EAMA2gJUL-_AC_SX450__jpg.rf.3ae7d1222a08827b27fabbe18fcd2594.jpg,box_suspiciously_large,WARN,rel_area=0.96
../../data/raw/train/22-placa-guerrero-06_jpg.rf.0cb6fe3809e716b15eb1a01297fce433.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507324_jpg.rf.8560d8970b22d537f4000f7dc65c79c9.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/19-GRO-GY-99-999-Carga_jpg.rf.bdcd865d77b99923f7c43d45b6a22bdb.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/1649292507330_jpg.rf.b4b5d7021ba1db78eade6adcf2ea631e.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/17-cdmx2017policia-t_jpg.rf.e1154f55b3917ae98e8cc5749add7ba7.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/23-PLACA-IMG3222-GUERR-Nueva-HFX_jpg.rf.6f41405acfc1ca05a75d48b05c763d29.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/17-gro2018_jpg.rf.6e1411dde6ac17f02e71d19550dc83fa.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/CarLongPlateGen2991_jpg.rf.68c335e99b114560ae1ab3763e8e5519.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/22-Placfa-extraviada_jpg.rf.0ef0ba7d51cc12aa7438f5febc650f82.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/22-Placfa-extraviada_jpg.rf.0ef0ba7d51cc12aa7438f5febc650f82.jpg,box_suspiciously_large,WARN,rel_area=0.91
../../data/raw/train/CarLongPlateGen3018_jpg.rf.18e3949276c595a917452b22ee412c95.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate282_jpg.rf.51f2b3e6573db82e14ac41205c7b4d8e.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate368_jpg.rf.3ff4b20e94d3ce0fda5a5786f54d96bf.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate28_jpg.rf.e8cd1b4ed26c97e6351c50134d75d6e3.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate368_jpg.rf.0235d50df0ac0eb1c707830d896e138c.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/CarLongPlate32_jpg.rf.025e03c6179a4533e5297bc3dfb2371f.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/xemay68_jpg.rf.fd402b079536638400d75f77fbad2a77.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/boderquandoi4_jpg.rf.94d0367a0d52d63ad1652141242491e8.jpg,box_tiny,WARN,rel_area=3.96e-04 (17x13px)
../../data/raw/train/boderquandoi3_jpg.rf.e1d8d9322f2bfb942106a936d3cc3582.jpg,box_tiny,WARN,rel_area=2.89e-04 (18x10px)
../../data/raw/train/boderquandoi3_jpg.rf.e1d8d9322f2bfb942106a936d3cc3582.jpg,box_tiny,WARN,rel_area=3.05e-04 (19x10px)
../../data/raw/train/WONELLY_jpg.rf.b4e4c79e738a0c8b473392912c63c9c8.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/brightnessquandoi92_jpg.rf.857d87463ccb4fd95578709cb312b7c4.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/brightnessquandoi94_jpg.rf.812d9beade6d3dcfcd77a48c8864cfb4.jpg,box_tiny,WARN,rel_area=4.26e-04 (12x10px)
../../data/raw/train/brightnessquandoi93_jpg.rf.7b3b52aa4812beaafeacea2007a57fe3.jpg,box_tiny,WARN,rel_area=4.95e-04 (14x8px)
../../data/raw/train/brightnessquandoi94_jpg.rf.da49d83f46f59d2a5df563c63b4c730c.jpg,box_tiny,WARN,rel_area=4.72e-04 (13x11px)
../../data/raw/train/brightnessquandoi94_jpg.rf.3670690c5bb92ad2a83fb3b9717aa0ae.jpg,box_tiny,WARN,rel_area=4.20e-04 (12x10px)
../../data/raw/train/Cars132_png_jpg.rf.1fe6121e04a9228f0db232475205a111.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/Cars132_png_jpg.rf.0f5db43b221e936f2951acb7b3e15417.jpg,box_tiny,WARN,rel_area=2.96e-04 (2x13px)
../../data/raw/train/brightnessquandoi94_jpg.rf.d0c2704296a63092bf3fa64136ff6e47.jpg,box_tiny,WARN,rel_area=4.57e-04 (12x10px)
../../data/raw/train/brightnessquandoi93_jpg.rf.b904588e769b04564fb350b1be2dbe45.jpg,box_tiny,WARN,rel_area=4.99e-04 (14x8px)
../../data/raw/train/car-number-license-plate-retro-usa-cars-vector-29385843_jpg.rf.91e24908bef3cd049dea2909b034d9e4.jpg,box_suspiciously_large,WARN,rel_area=0.90
../../data/raw/train/How-20To-20Keep-20Your-20License-20Plate-20When-20Selling_jpg.rf.132f343f9c8ddae6290fb651615e1f55.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/Here_s-20why-20you_re-20seeing-20those-20black-20and-20yellow_yyt_jpg.rf.f182016bcc6638f6d664fed9b33e389e.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/Cars132_png_jpg.rf.b2e0c2cfdcd572695bccac8e4a9f39a2.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/22-placa-guerrero-06_jpg.rf.f09c04298cca2a5b583a53d4b19dff7c.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/24-GRO-HAP-Mar-tenue_jpg.rf.8d28519b5a499ac9ceddfaae9ba79d36.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/23-cdmx2017trk_jpg.rf.94d501bb2379c23067fec6a76b7c761e.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/Here_s-20why-20you_re-20seeing-20those-20black-20and-20yellow_yyt_jpg.rf.71b82067a6f14a66a573d88aa20f4fa5.jpg,box_suspiciously_large,WARN,rel_area=0.98
../../data/raw/train/Here_s-20why-20you_re-20seeing-20those-20black-20and-20yellow_yyt_jpg.rf.a0ff597df5687f27c6e98587f4a4dcea.jpg,box_suspiciously_large,WARN,rel_area=0.95
../../data/raw/train/How-20to-20Transfer-20Your-20License-20Plate-20Number-20From_yyth_jpg.rf.55d7718e2403f0eeb5c77229d0724cab.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/How-20to-20mount-20front-20license-20plates-20-20YouTube_jpg.rf.902a2a15bba8ce2f1e4efeefa268ce27.jpg,box_suspiciously_large,WARN,rel_area=0.93
../../data/raw/train/20-gro2015_jpg.rf.4b5dd5560b80c056a6d2caac6006eed8.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/23-PLACA-IMG3222-GUERR-Nueva-HFX_jpg.rf.76309022fe9929b18a1f6bb82e1bc7c4.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/How-20to-20Transfer-20Your-20License-20Plate-20Number-20From_yyth_jpg.rf.dfdab9f47e06c234a92cf56bb5fd09cf.jpg,box_suspiciously_large,WARN,rel_area=0.96
../../data/raw/train/21-Placa-2BGUERRERO-2BAutomovil-2BHCK-99-99-2BGuerrero-2BCumple-2BClavado-2BLa-2BQuebrada_jpg.rf.4ed2cea0e66ae399f23b878af645c273.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/22-Placfa-extraviada_jpg.rf.cf2d64e36ea30f0597ed64376c7fabe7.jpg,box_suspiciously_large,WARN,rel_area=0.97
../../data/raw/train/004e03d45963728e_jpg.rf.2d3fa874adc3fa2a37572361f8e714b8.jpg,box_tiny,WARN,rel_area=3.88e-04 (24x10px)
../../data/raw/train/17-gro2018_jpg.rf.d7b94ca6b9c16ca3e4ce46d243391fe4.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/2-s-l640_jpg.rf.787b90218cb6d7003674853f9383525c.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/17-cdmx2017policia-t_jpg.rf.1263b09b5b2a26789479be1875b2c0a4.jpg,box_suspiciously_large,WARN,rel_area=0.95
../../data/raw/train/1649292507324_jpg.rf.da223e95743d1833188e8408f2a138a2.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/00494d0811b9e652_jpg.rf.363b7a7bbdb6021671b4e3661a67715d.jpg,box_tiny,WARN,rel_area=5.08e-05 (10x4px)
../../data/raw/train/00494d0811b9e652_jpg.rf.363b7a7bbdb6021671b4e3661a67715d.jpg,box_tiny,WARN,rel_area=4.05e-05 (8x4px)
../../data/raw/train/00494d0811b9e652_jpg.rf.363b7a7bbdb6021671b4e3661a67715d.jpg,box_tiny,WARN,rel_area=6.12e-05 (12x4px)
../../data/raw/train/00494d0811b9e652_jpg.rf.363b7a7bbdb6021671b4e3661a67715d.jpg,box_tiny,WARN,rel_area=8.82e-05 (10x7px)
../../data/raw/train/00494d0811b9e652_jpg.rf.363b7a7bbdb6021671b4e3661a67715d.jpg,box_tiny,WARN,rel_area=3.61e-04 (22x13px)
../../data/raw/train/1649292507330_jpg.rf.d0e76fe695680cf3f28a9a039b250d9d.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/0049ed70c1b2d480_jpg.rf.06858d9584efd7dc24d552da45cd963a.jpg,box_tiny,WARN,rel_area=1.58e-04 (12x10px)
../../data/raw/train/0049ed70c1b2d480_jpg.rf.06858d9584efd7dc24d552da45cd963a.jpg,box_tiny,WARN,rel_area=3.31e-04 (18x14px)
../../data/raw/train/18-71EAMA2gJUL-_AC_SX450__jpg.rf.2bba0553463cf504db4bae2e2f1f3fb5.jpg,box_suspiciously_large,WARN,rel_area=0.98
../../data/raw/train/19-gro8283_jpg.rf.ca312853ed5c38a76e36241f0a8dfde0.jpg,box_suspiciously_large,WARN,rel_area=0.99
../../data/raw/train/19-GRO-GY-99-999-Carga_jpg.rf.df3cd421ad7bc8d25149c6d3628f79ea.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/19-cdmx2016rem_jpg.rf.26c55489c090829f4ae36448f2d368e9.jpg,box_suspiciously_large,WARN,rel_area=1.00
../../data/raw/train/CarLongPlateGen2069_jpg.rf.fb02edcd8024707592d0064e564a977e.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/003a9e99a2753141_jpg.rf.9863c23244aaa6ca52ee99ddd772f416.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/00f7e34cb220ddbc_jpg.rf.1dda57304c148c3068dd7c0b0b6c0331.jpg,box_tiny,WARN,rel_area=3.92e-04 (22x13px)
../../data/raw/train/009d23e04f2fccd8_jpg.rf.ac7028ad40a0000b4c22cd8e9f40082d.jpg,box_tiny,WARN,rel_area=1.05e-04 (9x9px)
../../data/raw/train/01a599bd26b8ebf8_jpg.rf.2042bff358c9e6a7d6b4695251bb9527.jpg,box_tiny,WARN,rel_area=5.00e-04 (29x11px)
../../data/raw/train/00a09b822d470896_jpg.rf.5d4db641a6a625bed72bab52d16fc406.jpg,box_tiny,WARN,rel_area=2.58e-04 (19x9px)
../../data/raw/train/00b4d07f7be89f98_jpg.rf.c5295b8d168c0067158cef12cfe738af.jpg,box_tiny,WARN,rel_area=3.44e-04 (22x12px)
../../data/raw/train/00b4d07f7be89f98_jpg.rf.c5295b8d168c0067158cef12cfe738af.jpg,box_tiny,WARN,rel_area=3.01e-04 (21x11px)
../../data/raw/train/017b29ad9085a9a8_jpg.rf.b496d2407e46884207ab28c8e8a07670.jpg,box_tiny,WARN,rel_area=4.88e-04 (25x13px)
../../data/raw/train/00a09b822d470896_jpg.rf.6bec06356e94f0364ea3580ee6e08332.jpg,box_tiny,WARN,rel_area=2.75e-04 (19x9px)
../../data/raw/train/00b4d07f7be89f98_jpg.rf.ea09ba69dea2eecb4d38c2c3c4b677d8.jpg,box_tiny,WARN,rel_area=3.04e-04 (21x10px)
../../data/raw/train/00b4d07f7be89f98_jpg.rf.ea09ba69dea2eecb4d38c2c3c4b677d8.jpg,box_tiny,WARN,rel_area=2.61e-04 (20x9px)
../../data/raw/train/009d23e04f2fccd8_jpg.rf.46c7189b9eebd8ac62e998408cd76540.jpg,box_tiny,WARN,rel_area=7.72e-05 (8x7px)
../../data/raw/train/01a599bd26b8ebf8_jpg.rf.57ebdc33896777e6fbf4edfbbe346da8.jpg,box_tiny,WARN,rel_area=5.00e-04 (29x10px)
../../data/raw/train/01b09b8072388fdb_jpg.rf.1bc12b43ec367d4fe5857cc80d3f33d5.jpg,box_tiny,WARN,rel_area=4.44e-04 (32x9px)
../../data/raw/train/CarLongPlateGen2025_jpg.rf.643714a2d7fac4715644a9c9a727e82d.jpg,box_out_of_bounds,WARN,box exceeds image bounds
../../data/raw/train/0189de61d70fabfe_jpg.rf.136ca48208b5c9f351cc4f7917b5b391.jpg,box_tiny,WARN,rel_area=3.79e-04 (33x8px)
